"2017/09/27 10:51:00 上午 GMT+8","女","工程學院","Year3","wechat微信","分享生活;交友;聊天","內地生","內地","","","","3","3","缺乏有效的交流平台;语言不通畅;文化背景不了解","10","15","没发生过","微信朋友圈","facebook;微信朋友圈","缺乏一個專業的平臺","微信朋友圈;校園微信公眾號（cu轉換器等）;local同學口中;缺乏一個專業的平臺","缺乏一個專業的平臺","微信朋友圈","熱點討論;交友約伴;學術攻略（交換，選課等）"
"2017/09/27 10:56:38 上午 GMT+8","男","工程學院","Year4 or above","facebook;wechat微信;weibo微博;whatsapps","分享生活;交友","內地生","內地","","","","3","4","关注不同的话题;文化背景不了解;对交流不感兴趣","30","20","没发生过","微信朋友圈;微博","缺乏一個專業的平臺","微信朋友圈;微博","微信朋友圈;內地生口中","微信朋友圈;微博","微信朋友圈;微博","分享動態;熱點討論;物品交換;招聘咨詢;交友約伴"
"2017/09/27 10:58:41 上午 GMT+8","男","工程學院","Year3","wechat微信","分享生活;討論校園生活和熱點話題;交友","內地生","內地","","","","2","2","语言不通畅;文化背景不了解;对交流不感兴趣","10","10","没发生过","微信朋友圈","微信朋友圈","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈;校園微信公眾號（cu轉換器等）;內地生口中","微信朋友圈","校園微信公眾號（cu轉換器等）","熱點討論;物品交換;交友約伴;倾诉心情（如树洞、CU Secret）"
"2017/09/27 10:59:24 上午 GMT+8","男","工程學院","Year4 or above","wechat微信","分享生活","內地生","內地","","","","2","4","缺乏有效的交流平台;语言不通畅","5","5","没发生过","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","分享動態;熱點討論"
"2017/09/27 11:07:49 上午 GMT+8","男","工程學院","Year4 or above","facebook;wechat微信;weibo微博;whatsapps","物品交換","local","內地","","","","1","1","文化背景不了解;对交流不感兴趣","50","10","40分钟-1小时","微信朋友圈","facebook;微博","缺乏一個專業的平臺","缺乏一個專業的平臺","校園微信公眾號（cu轉換器等）","校園微信公眾號（cu轉換器等）","熱點討論;物品交換;倾诉心情（如树洞、CU Secret）"
"2017/09/27 11:10:15 上午 GMT+8","男","工程學院","Year4 or above","wechat微信","交友","內地生","內地","","","","1","1","对交流不感兴趣","1","5","5-10分钟","微信朋友圈","缺乏一個專業的平臺","缺乏一個專業的平臺","缺乏一個專業的平臺","校園微信公眾號（cu轉換器等）","微信朋友圈","分享動態;熱點討論;上莊資訊;物品交換;招聘咨詢;交友約伴;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/09/27 11:30:42 上午 GMT+8","女","工程學院","Year3","wechat微信;weibo微博","分享生活;討論校園生活和熱點話題","內地生","內地","","","","2","2","缺乏有效的交流平台;语言不通畅;关注不同的话题;文化背景不了解","20","5","没发生过","微信朋友圈","缺乏一個專業的平臺","微信朋友圈","校園微信公眾號（cu轉換器等）;內地生口中;local同學口中;缺乏一個專業的平臺","校園微信公眾號（cu轉換器等）","校園微信公眾號（cu轉換器等）","分享動態;熱點討論;物品交換;招聘咨詢;校园意见反馈;學術攻略（交換，選課等）"
"2017/09/27 12:06:45 下午 GMT+8","男","工程學院","Year3","wechat微信;QQ","分享生活;討論校園生活和熱點話題;交友","內地生","內地","","","","4","4","语言不通畅;文化背景不了解","20","10","没发生过","微信朋友圈;QQ","微信朋友圈","微信朋友圈","校園微信公眾號（cu轉換器等）","缺乏一個專業的平臺","缺乏一個專業的平臺","分享動態;熱點討論;上莊資訊;物品交換;招聘咨詢;交友約伴;校园意见反馈;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/09/27 1:48:57 下午 GMT+8","男","理學院","Year4 or above","wechat微信","分享生活;交友;跟家人联系","內地生","內地","","","","2","3","缺乏有效的交流平台;关注不同的话题;文化背景不了解","15","2","没发生过","微信朋友圈","缺乏一個專業的平臺","缺乏一個專業的平臺","微信朋友圈","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈","分享動態;熱點討論;倾诉心情（如树洞、CU Secret）"
"2017/10/02 10:48:55 上午 GMT+8","男","理學院","Year1","wechat微信;QQ","分享生活;討論校園生活和熱點話題","內地生","內地","","","","3","2","缺乏有效的交流平台;语言不通畅;文化背景不了解","20","15","5-10分钟","微信朋友圈;QQ空间","微信朋友圈","微信朋友圈","微信朋友圈;內地生口中","微信朋友圈","微信朋友圈","分享動態;熱點討論;上莊資訊;交友約伴;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/02 10:53:24 上午 GMT+8","男","理學院","Year1","wechat微信","分享生活","內地生","內地","","","","3","2","语言不通畅","30","15","5-10分钟","微信朋友圈","微信朋友圈","缺乏一個專業的平臺","校園微信公眾號（cu轉換器等）","缺乏一個專業的平臺","微信朋友圈","分享動態;交友約伴"
"2017/10/02 10:54:46 上午 GMT+8","男","理學院","Year3","wechat微信;whatsapps","分享生活;討論校園生活和熱點話題;交友","內地生","內地","","","","2","4","关注不同的话题;对交流不感兴趣","8","15","1-5分钟","微信","缺乏一個專業的平臺","缺乏一個專業的平臺","校園微信公眾號（cu轉換器等）","未发布","微信朋友圈","交友約伴;校园意见反馈;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/02 11:11:39 上午 GMT+8","女","理學院","Year3","facebook;wechat微信;weibo微博;ins;whatsapps","分享生活;討論校園生活和熱點話題;物品交換;交友","內地生","內地","","","","3","3","语言不通畅;对交流不感兴趣","300","50","1-5分钟","微信朋友圈;微博","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈","facebook;缺乏一個專業的平臺","微信朋友圈;校園微信公眾號（cu轉換器等）;微博","facebook;微信朋友圈;校園微信公眾號（cu轉換器等）","分享動態;熱點討論;上莊資訊;物品交換;招聘咨詢;交友約伴;校园意见反馈;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/02 11:16:37 上午 GMT+8","男","理學院","Year4 or above","wechat微信","討論校園生活和熱點話題","內地生","內地","","","","2","1","关注不同的话题;对交流不感兴趣","50","10","没发生过","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈;校園微信公眾號（cu轉換器等）;內地生口中","微信朋友圈","没发布过","分享動態;熱點討論;物品交換;交友約伴;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/02 11:17:02 上午 GMT+8","男","理學院","Year4 or above","wechat微信","联系交流","內地生","內地","","","","1","3","语言不通畅;对交流不感兴趣","3","6","没发生过","微信朋友圈","缺乏一個專業的平臺","缺乏一個專業的平臺","內地生口中","缺乏一個專業的平臺","缺乏一個專業的平臺","招聘咨詢;學術攻略（交換，選課等）"
"2017/10/02 1:12:04 下午 GMT+8","男","理學院","Year4 or above","wechat微信","分享生活","內地生","內地","","","","3","1","关注不同的话题;文化背景不了解;对交流不感兴趣","5","10","1-5分钟","微信朋友圈","微信朋友圈;缺乏一個專業的平臺","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","交友約伴"
"2017/10/02 1:21:58 下午 GMT+8","女","理學院","Year4 or above","wechat微信;weibo微博","討論校園生活和熱點話題","內地生","內地","","","","2","1","对交流不感兴趣","5","15","没发生过","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","校園微信公眾號（cu轉換器等）","微信朋友圈","分享動態;熱點討論;招聘咨詢;學術攻略（交換，選課等）"
"2017/10/02 5:22:54 下午 GMT+8","男","商學院","Year4 or above","wechat微信","分享生活;討論校園生活和熱點話題;物品交換;求職，招聘信息;交友","內地生","內地","","","","2","2","语言不通畅;文化背景不了解","50","10","1-5分钟","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈;內地生口中","微信朋友圈","微信朋友圈","物品交換;招聘咨詢;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/02 5:24:22 下午 GMT+8","女","社科學院","Year4 or above","wechat微信","分享生活","內地生","內地","","","","2","2","缺乏有效的交流平台;关注不同的话题;对交流不感兴趣","30","3","没发生过","微信朋友圈","facebook","facebook;微信朋友圈","校園微信公眾號（cu轉換器等）;內地生口中","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈","招聘咨詢;學術攻略（交換，選課等）"
"2017/10/02 5:28:07 下午 GMT+8","男","商學院","Year4 or above","wechat微信","討論校園生活和熱點話題","內地生","內地","","","","5","4","缺乏有效的交流平台;语言不通畅;文化背景不了解","20","15","没发生过","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈;內地生口中","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈","上莊資訊;招聘咨詢;學術攻略（交換，選課等）"
"2017/10/02 5:57:47 下午 GMT+8","男","商學院","Year4 or above","wechat微信","分享生活;討論校園生活和熱點話題;求職，招聘信息;交友","內地生","內地","","","","3","3","缺乏有效的交流平台;关注不同的话题;文化背景不了解","20","50","<1分钟","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈;校園微信公眾號（cu轉換器等）;內地生口中","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈;校園微信公眾號（cu轉換器等）","熱點討論;物品交換;招聘咨詢;交友約伴;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/02 7:37:39 下午 GMT+8","女","商學院","Year4 or above","wechat微信","交友","內地生","內地","","","","2","2","关注不同的话题;文化背景不了解","3","5","没发生过","微信朋友圈","缺乏一個專業的平臺","缺乏一個專業的平臺","email","微信朋友圈","缺乏一個專業的平臺","學術攻略（交換，選課等）"
"2017/10/03 7:24:59 下午 GMT+8","女","理學院","Year4 or above","wechat微信","分享生活;討論校園生活和熱點話題;交友","內地生","內地","","","","2","3","语言不通畅;关注不同的话题;对交流不感兴趣","15","20","1-5分钟","微信朋友圈","微信朋友圈;微博","微信朋友圈","email ","校園微信公眾號（cu轉換器等）","微信朋友圈","物品交換;招聘咨詢;交友約伴;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/03 7:40:43 下午 GMT+8","男","工程學院","Year4 or above","wechat微信;whatsapps","分享生活;討論校園生活和熱點話題;交友","內地生","內地","","","","2","2","语言不通畅;关注不同的话题;文化背景不了解;对交流不感兴趣","15","20","没发生过","微信朋友圈","facebook;微信朋友圈;见面。。。","微信朋友圈;见面。。。","微信朋友圈;內地生口中","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈","分享動態;熱點討論;物品交換;招聘咨詢;交友約伴;學術攻略（交換，選課等）"
"2017/10/03 8:35:22 下午 GMT+8","男","工程學院","Year4 or above","wechat微信;weibo微博","分享生活;交友","內地生","內地","","","","3","3","语言不通畅;关注不同的话题;文化背景不了解","5","20","没发生过","微信朋友圈","微信朋友圈","微信朋友圈","缺乏一個專業的平臺","校園微信公眾號（cu轉換器等）","校園微信公眾號（cu轉換器等）","分享動態;熱點討論;上莊資訊;物品交換;招聘咨詢;倾诉心情（如树洞、CU Secret）"
"2017/10/03 8:55:33 下午 GMT+8","女","商學院","Year4 or above","wechat微信","分享生活;討論校園生活和熱點話題;物品交換;求職，招聘信息;交友","內地生","內地","","","","2","3","缺乏有效的交流平台;语言不通畅;关注不同的话题;文化背景不了解;对交流不感兴趣","20","10","1-5分钟","facebook;微信朋友圈","缺乏一個專業的平臺","微信朋友圈","微信朋友圈;內地生口中","校園微信公眾號（cu轉換器等）","微信朋友圈","分享動態;熱點討論;上莊資訊;物品交換;招聘咨詢;交友約伴;校园意见反馈;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/03 10:00:54 下午 GMT+8","男","理學院","Year4 or above","wechat微信","交友","內地生","內地","","","","3","3","语言不通畅","10","30","1-5分钟","微信朋友圈","微信朋友圈","微信朋友圈","缺乏一個專業的平臺","校園微信公眾號（cu轉換器等）","缺乏一個專業的平臺","學術攻略（交換，選課等）"
"2017/10/03 10:01:34 下午 GMT+8","男","理學院","Year3","facebook;wechat微信;whatsapps","分享生活;物品交換;交友","內地生","內地","","","","3","3","缺乏有效的交流平台;关注不同的话题;文化背景不了解","5","0","没发生过","微信朋友圈","缺乏一個專業的平臺","缺乏一個專業的平臺","缺乏一個專業的平臺","校園微信公眾號（cu轉換器等）","微信朋友圈","物品交換;交友約伴;校园意见反馈;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/03 10:02:05 下午 GMT+8","男","工程學院","Year4 or above","wechat微信","分享生活;討論校園生活和熱點話題","內地生","內地","","","","4","3","缺乏有效的交流平台;语言不通畅;关注不同的话题;文化背景不了解","有三五百吧","50（直接好友，非直接的我也看不到）","<1分钟","微信朋友圈","一般都是先认识了才加的微信","微信朋友圈","邮件","微信朋友圈","微信朋友圈","招聘咨詢;交友約伴;學術攻略（交換，選課等）"
"2017/10/03 10:04:13 下午 GMT+8","男","商學院","Year2","wechat微信","交友","內地生","內地","","","","1","1","缺乏有效的交流平台;语言不通畅;关注不同的话题;文化背景不了解;对交流不感兴趣","30","15","1-5分钟","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈","微信朋友圈;校園微信公眾號（cu轉換器等）","微信朋友圈","微信朋友圈","微信朋友圈","熱點討論"
"2017/10/03 10:05:55 下午 GMT+8","男","理學院","Year2","facebook;wechat微信","分享生活;討論校園生活和熱點話題;物品交換;求職，招聘信息","內地生","內地","","","","3","4","语言不通畅;关注不同的话题;文化背景不了解","20","40","<1分钟","微信朋友圈","微信朋友圈","微信朋友圈","facebook;微信朋友圈","facebook;微信朋友圈","facebook;微信朋友圈","分享動態;上莊資訊;物品交換;交友約伴;學術攻略（交換，選課等）"
"2017/10/03 10:07:24 下午 GMT+8","男","理學院","Year3","facebook;wechat微信;weibo微博","分享生活;討論校園生活和熱點話題;交友","內地生","內地","","","","3","2","语言不通畅;文化背景不了解","30","30","没发生过","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈;內地生口中","校園微信公眾號（cu轉換器等）","微信朋友圈","分享動態;熱點討論;上莊資訊;物品交換;招聘咨詢;交友約伴;校园意见反馈;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/03 10:08:52 下午 GMT+8","男","商學院","Year2","wechat微信","討論校園生活和熱點話題;交友","內地生","內地","","","","3","3","语言不通畅;文化背景不了解","30","8","1-5分钟","微信朋友圈","微信朋友圈","微信朋友圈","內地生口中","校園微信公眾號（cu轉換器等）","微信朋友圈","分享動態;熱點討論;上莊資訊;物品交換;招聘咨詢;交友約伴;校园意见反馈;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/03 10:10:45 下午 GMT+8","男","理學院","Year2","wechat微信","分享生活","內地生","內地","","","","3","3","语言不通畅","4","5","1-5分钟","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","分享動態"
"2017/10/03 11:04:38 下午 GMT+8","男","理學院","Year4 or above","twitter;wechat微信","分享生活","international","內地","","","","3","3","文化背景不了解","10","NA","5-10分钟","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","微信朋友圈","分享動態;熱點討論;上莊資訊;招聘咨詢;交友約伴;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
"2017/10/04 12:40:59 上午 GMT+8","女","理學院","Year4 or above","facebook;wechat微信;ins;whatsapps","分享生活;討論校園生活和熱點話題;物品交換;求職，招聘信息;交友","都有","內地","","","","4","3","缺乏有效的交流平台;关注不同的话题;文化背景不了解","15","20","没发生过","facebook;微信朋友圈;ins","facebook;微信朋友圈;whatsapp","facebook;微信朋友圈","微信朋友圈;校園微信公眾號（cu轉換器等）;內地生口中;email","facebook;微信朋友圈;校園微信公眾號（cu轉換器等）","facebook;微信朋友圈;校園微信公眾號（cu轉換器等）;whatsapp","分享動態;熱點討論;上莊資訊;物品交換;招聘咨詢;交友約伴;校园意见反馈;倾诉心情（如树洞、CU Secret）;學術攻略（交換，選課等）"
